random_id,ols_prediction,rf_prediction
8056,986.216560509554,538.6224489795918
5465,986.2213740458016,538.624203821656
6724,986.2261753494281,538.6259541984733
656,986.2309644670049,538.6277001270648
1778,986.2357414448669,538.6294416243654
5007,986.2405063291138,538.6311787072243
3927,986.245259165613,538.632911392405
1478,986.25,538.6346396965866
6254,986.2547288776797,538.6363636363636
1131,986.2594458438286,538.6380832282472
113,986.2641509433962,538.639798488665
7414,986.2688442211055,538.6415094339623
2828,986.2735257214554,538.643216080402
7050,986.2781954887218,538.6449184441656
7393,986.2828535669587,538.6466165413534
4402,986.2874999999999,538.648310387985
2422,986.2921348314607,538.65
4064,986.296758104738,538.6516853932584
7869,986.3013698630136,538.6533665835411
6598,986.3059701492538,538.6550435865504
2107,986.3105590062112,538.6567164179105
1786,986.3151364764267,538.6583850931677
1397,986.3197026022304,538.6600496277915
5635,986.3242574257425,538.6617100371748
8036,986.3288009888751,538.6633663366337
260,986.3333333333334,538.6650185414092
3925,986.3378545006165,538.6666666666666
7157,986.3423645320196,538.6683107274969
4897,986.3468634686346,538.6699507389162
425,986.3513513513512,538.6715867158672
6257,986.3558282208588,538.6732186732187
4609,986.3602941176471,538.6748466257669
3405,986.3647490820073,538.6764705882352
2666,986.3691931540341,538.6780905752754
1100,986.3736263736264,538.679706601467
6238,986.3780487804878,538.6813186813187
5720,986.382460414129,538.6829268292682
4638,986.3868613138686,538.6845310596833
7039,986.3912515188334,538.6861313868613
6011,986.3956310679611,538.6877278250304
556,986.4,538.6893203883495
1650,986.4043583535108,538.6909090909091
1045,986.4087061668681,538.6924939467312
1860,986.4130434782609,538.6940749697702
4998,986.4173703256936,538.695652173913
751,986.4216867469878,538.6972255729795
2872,986.4259927797834,538.6987951807229
3389,986.4302884615385,538.7003610108303
3281,986.4345738295317,538.7019230769231
7573,986.4388489208633,538.703481392557
7174,986.443113772455,538.705035971223
6739,986.4473684210525,538.7065868263473
6557,986.4516129032259,538.7081339712919
4205,986.4558472553699,538.7096774193549
6865,986.4600715137067,538.7112171837708
1272,986.4642857142857,538.7127532777116
2297,986.4684898929845,538.7142857142857
613,986.4726840855105,538.7158145065398
6306,986.4768683274021,538.7173396674584
7038,986.4810426540283,538.7188612099644
2049,986.4852071005917,538.7203791469194
6980,986.4893617021277,538.7218934911242
2575,986.4935064935064,538.7234042553191
5947,986.4976415094338,538.7249114521842
709,986.5017667844523,538.7264150943396
5752,986.5058823529412,538.7279151943463
4880,986.5099882491186,538.7294117647059
726,986.5140845070423,538.7309048178613
3797,986.5181711606095,538.7323943661971
1813,986.5222482435596,538.7338804220399
7371,986.5263157894736,538.7353629976581
2446,986.5303738317757,538.7368421052631
3724,986.5344224037339,538.7383177570093
7503,986.5384615384615,538.7397899649942
5028,986.5424912689173,538.7412587412588
3242,986.5465116279069,538.7427240977881
3494,986.5505226480836,538.7441860465116
2604,986.5545243619489,538.7456445993031
318,986.5585168018539,538.7470997679815
4539,986.5625,538.7485515643106
1271,986.5664739884393,538.75
4445,986.5704387990761,538.7514450867052
3373,986.5743944636678,538.7528868360278
7586,986.5783410138248,538.7543252595156
1244,986.5822784810125,538.7557603686636
3130,986.5862068965517,538.7571921749137
6329,986.5901262916187,538.7586206896551
566,986.5940366972476,538.760045924225
6140,986.5979381443299,538.7614678899082
2015,986.6018306636155,538.7628865979382
3660,986.6057142857142,538.7643020594966
5572,986.6095890410959,538.7657142857142
4684,986.6134549600912,538.7671232876712
7724,986.6173120728928,538.7685290763968
7047,986.6211604095563,538.7699316628701
6832,986.625,538.7713310580205
2404,986.6288308740067,538.7727272727273
5213,986.6326530612245,538.7741203178207
6806,986.6364665911665,538.7755102040817
6058,986.6402714932126,538.7768969422424
1465,986.6440677966102,538.7782805429864
1403,986.647855530474,538.7796610169491
3849,986.651634723788,538.7810383747178
7635,986.6554054054054,538.7824126268321
3327,986.6591676040495,538.7837837837837
3743,986.6629213483145,538.785151856018
7795,986.6666666666666,538.7865168539325
701,986.6704035874438,538.7878787878788
6881,986.6741321388577,538.7892376681615
5090,986.6778523489933,538.7905935050392
7828,986.68156424581,538.7919463087248
4142,986.6852678571428,538.7932960893854
632,986.6889632107024,538.7946428571429
1338,986.6926503340757,538.7959866220735
1741,986.6963292547274,538.7973273942093
1607,986.7,538.7986651835373
2511,986.7036625971143,538.8
842,986.7073170731707,538.8013318534961
5429,986.7109634551495,538.8026607538802
1139,986.7146017699115,538.8039867109635
2342,986.7182320441988,538.8053097345132
1522,986.7218543046357,538.8066298342542
5642,986.7254685777287,538.8079470198676
981,986.7290748898678,538.8092613009923
7681,986.7326732673267,538.8105726872246
3667,986.7362637362637,538.8118811881188
3379,986.7398463227222,538.8131868131868
4561,986.7434210526316,538.814489571899
5648,986.7469879518072,538.8157894736842
280,986.7505470459517,538.8170865279299
4091,986.7540983606557,538.8183807439825
1972,986.7576419213973,538.8196721311475
7657,986.7611777535441,538.82096069869
4172,986.7647058823529,538.8222464558343
3688,986.7682263329706,538.8235294117648
7996,986.7717391304346,538.8248095756256
3733,986.7752442996742,538.8260869565217
5631,986.7787418655097,538.8273615635179
302,986.7822318526543,538.82863340564
7083,986.7857142857143,538.8299024918743
7750,986.7891891891892,538.8311688311688
7704,986.792656587473,538.8324324324325
1961,986.7961165048544,538.8336933045356
2756,986.7995689655172,538.8349514563107
7459,986.8030139935413,538.8362068965517
4155,986.8064516129032,538.8374596340151
4470,986.8098818474758,538.8387096774194
7219,986.8133047210299,538.8399570354458
3416,986.8167202572347,538.8412017167382
382,986.8201284796573,538.8424437299035
3812,986.8235294117646,538.8436830835118
5633,986.8269230769231,538.8449197860963
58,986.8303094983991,538.8461538461538
1069,986.8336886993602,538.8473852721452
1358,986.8370607028754,538.8486140724947
2553,986.8404255319149,538.8498402555911
349,986.8437832093516,538.8510638297872
3907,986.8471337579617,538.8522848034006
2183,986.8504772004242,538.8535031847134
1371,986.8538135593219,538.8547189819724
3352,986.8571428571429,538.8559322033898
6909,986.860465116279,538.8571428571429
774,986.8637803590284,538.8583509513742
4116,986.867088607595,538.8595564941921
1714,986.8703898840885,538.8607594936709
2241,986.8736842105262,538.8619599578503
7906,986.8769716088328,538.8631578947368
7279,986.8802521008403,538.8643533123028
2976,986.8835257082895,538.8655462184873
7571,986.88679245283015,538.8667366211962
7380,986.8900523560209,538.8679245283018
2843,986.8933054393304,538.869109947644
6029,986.8965517241379,538.8702928870293
6072,986.8997912317327,538.871473354232
1586,986.9030239833158,538.8726513569937
3491,986.90625,538.873826903024
2587,986.9094693028095,538.875
3102,986.9126819126818,538.8761706555671
4248,986.9158878504672,538.8773388773388
3663,986.9190871369294,538.8785046728972
1153,986.922279792746,538.8796680497925
1010,986.9254658385094,538.880829015544
5605,986.9286452947259,538.8819875776397
7033,986.9318181818181,538.8831437435367
2255,986.9349845201239,538.8842975206611
7498,986.9381443298969,538.8854489164087
5003,986.9412976313079,538.8865979381443
6203,986.9444444444445,538.8877445932029
3758,986.9475847893113,538.8888888888889
3399,986.9507186858315,538.8900308324769
2897,986.9538461538461,538.8911704312115
3829,986.9569672131147,538.8923076923077
7483,986.9600818833162,538.8934426229508
6159,986.963190184049,538.8945752302968
121,986.9662921348314,538.8957055214723
1005,986.9693877551019,538.8968335035751
818,986.9724770642201,538.8979591836735
4362,986.9755600814664,538.8990825688073
4834,986.9786368260426,538.9002036659878
6758,986.9817073170732,538.9013224821973
95,986.984771573604,538.9024390243902
6243,986.9878296146044,538.9035532994924
3552,986.9908814589666,538.9046653144017
279,986.993927125506,538.9057750759879
2793,986.9969666329625,538.9068825910931
6642,987,538.9079878665318
5876,987.0030272452068,538.9090909090909
3232,987.0060483870967,538.9101917255298
3291,987.0090634441087,538.9112903225806
7852,987.0120724346076,538.9123867069486
1612,987.0150753768843,538.9134808853119
1775,987.0180722891566,538.9145728643216
2399,987.0210631895686,538.9156626506024
5143,987.0240480961922,538.9167502507522
2518,987.027027027027,538.9178356713427
6826,987.03,538.918918918919
4359,987.0329670329669,538.92
1716,987.0359281437126,538.9210789210789
2586,987.0388833499501,538.9221556886228
7717,987.0418326693226,538.9232303090728
2305,987.044776119403,538.9243027888447
6612,987.0477137176938,538.9253731343283
6915,987.0506454816285,538.9264413518887
934,987.0535714285714,538.927507447865
1365,987.0564915758176,538.9285714285714
128,987.0594059405939,538.9296333002973
1591,987.0623145400593,538.9306930693069
457,987.0652173913043,538.9317507418398
4412,987.0681145113523,538.9328063241106
6766,987.0710059171597,538.93385982231
497,987.0738916256157,538.9349112426036
240,987.0767716535432,538.935960591133
4301,987.0796460176991,538.9370078740158
1970,987.082514734774,538.9380530973451
4931,987.0853778213934,538.9390962671906
3263,987.0882352941177,538.9401373895977
7464,987.0910871694417,538.9411764705883
2877,987.0939334637964,538.9422135161607
2269,987.0967741935484,538.9432485322897
5901,987.099609375,538.9442815249267
4377,987.1024390243902,538.9453125
3053,987.1052631578947,538.9463414634147
729,987.1080817916261,538.9473684210526
6285,987.1108949416341,538.9483933787732
2919,987.1137026239068,538.9494163424124
7319,987.1165048543689,538.9504373177842
734,987.1193016488845,538.9514563106796
435,987.1220930232558,538.9524733268671
4442,987.1248789932235,538.953488372093
1686,987.127659574468,538.9545014520813
5493,987.1304347826087,538.9555125725338
1539,987.1332046332046,538.9565217391304
4546,987.135969141755,538.957528957529
6475,987.1387283236994,538.9585342333655
7346,987.1414821944177,538.9595375722544
3320,987.1442307692307,538.9605389797882
3749,987.1469740634005,538.9615384615385
5721,987.1497120921305,538.9625360230548
4805,987.1524448705655,538.9635316698657
2768,987.1551724137931,538.9645254074784
114,987.1578947368421,538.9655172413793
5847,987.1606118546845,538.9665071770335
2330,987.163323782235,538.9674952198852
7579,987.1660305343511,538.9684813753581
2304,987.168732125834,538.9694656488549
2629,987.1714285714286,538.9704480457578
6506,987.174119885823,538.9714285714285
6992,987.1768060836501,538.9724072312084
6269,987.1794871794872,538.9733840304183
1667,987.1821631878557,538.974358974359
1666,987.1848341232227,538.9753320683112
6942,987.1875,538.9763033175356
5936,987.1901608325448,538.9772727272727
1373,987.1928166351606,538.9782403027436
4401,987.1954674220963,538.9792060491493
1081,987.1981132075472,538.9801699716714
920,987.200754005655,538.9811320754717
2315,987.2033898305085,538.9820923656928
4070,987.2060206961429,538.9830508474577
1012,987.2086466165413,538.9840075258702
7811,987.2112676056338,538.984962406015
6117,987.2138836772982,538.9859154929577
6935,987.2164948453608,538.9868667917449
4416,987.2191011235955,538.9878163074039
6076,987.2217025257249,538.9887640449438
1856,987.2242990654205,538.9897100093546
3407,987.2268907563025,538.9906542056075
6040,987.2294776119403,538.9915966386554
7838,987.2320596458527,538.9925373134329
339,987.2346368715084,538.9934762348555
106,987.2372093023256,538.9944134078212
40,987.2397769516728,538.9953488372093
243,987.2423398328691,538.996282527881
7929,987.2448979591836,538.9972144846797
982,987.2474513438368,538.9981447124304
6625,987.25,538.9990732159407
897,987.2525439407955,539
956,987.2550831792975,539.0009250693802
1298,987.2576177285318,539.0018484288355
950,987.260147601476,539.0027700831025
4226,987.2626728110598,539.0036900369004
5077,987.2651933701658,539.0046082949309
6971,987.2677092916283,539.0055248618785
1180,987.2702205882352,539.0064397424103
3196,987.2727272727273,539.0073529411765
6313,987.2752293577981,539.00826446281
7895,987.2777268560952,539.0091743119266
6038,987.2802197802198,539.0100824931255
6856,987.2827081427264,539.010989010989
1541,987.2851919561242,539.0118938700823
3768,987.2876712328767,539.0127970749543
6524,987.2901459854014,539.013698630137
6725,987.292616226071,539.014598540146
4455,987.2950819672132,539.0154968094804
4679,987.29754322111,539.016393442623
6834,987.3,539.01728844404
3612,987.3024523160763,539.0181818181818
1166,987.3049001814882,539.0190735694823
3720,987.3073436083408,539.0199637023593
1909,987.3097826086956,539.0208522212149
5485,987.31221719457,539.0217391304348
1071,987.3146473779384,539.0226244343892
6084,987.3170731707318,539.0235081374321
7095,987.3194945848375,539.0243902439024
4510,987.3219116321009,539.0252707581227
7487,987.3243243243244,539.0261496844004
7383,987.3267326732673,539.027027027027
7821,987.3291366906474,539.027902790279
2400,987.3315363881402,539.0287769784172
3709,987.3339317773788,539.0296495956874
685,987.3363228699551,539.0305206463196
6808,987.3387096774194,539.0313901345291
7110,987.3410922112802,539.0322580645161
5990,987.3434704830053,539.0331244404655
7500,987.3458445040214,539.0339892665475
3936,987.3482142857142,539.0348525469169
5062,987.350579839429,539.0357142857143
5364,987.3529411764706,539.0365744870651
184,987.3552983081032,539.0374331550802
3483,987.3576512455516,539.0382902938558
7170,987.36,539.0391459074733
5874,987.3623445825932,539.04
1201,987.3646850044365,539.0408525754884
1039,987.3670212765958,539.041703637977
4884,987.3693534100973,539.0425531914893
5145,987.3716814159292,539.0434012400355
4281,987.3740053050398,539.0442477876106
7584,987.3763250883392,539.0450928381963
7141,987.378640776699,539.0459363957597
3001,987.3809523809524,539.0467784642542
3987,987.3832599118942,539.047619047619
3367,987.3855633802816,539.0484581497798
6697,987.3878627968338,539.0492957746479
6729,987.390158172232,539.0501319261214
6444,987.3924495171202,539.0509666080843
908,987.3947368421053,539.0517998244073
4959,987.3970201577563,539.0526315789474
8027,987.3992994746059,539.0534618755478
1464,987.4015748031496,539.0542907180385
703,987.4038461538461,539.0551181102362
6360,987.4061135371178,539.0559440559441
3971,987.4083769633507,539.056768558952
2989,987.4106364428944,539.0575916230366
1310,987.4128919860626,539.0584132519616
572,987.4151436031332,539.0592334494773
3795,987.4173913043478,539.0600522193212
4710,987.4196350999131,539.0608695652174
7020,987.421875,539.0616854908775
2862,987.4241110147441,539.0625
2663,987.4263431542461,539.0633130962706
8055,987.4285714285714,539.0641247833622
7388,987.4307958477508,539.0649350649351
5294,987.4330164217804,539.0657439446367
3368,987.4352331606218,539.066551426102
3237,987.4374460742018,539.0673575129533
6902,987.4396551724137,539.0681622088007
6052,987.4418604651163,539.0689655172414
4457,987.4440619621342,539.0697674418604
6008,987.4462596732587,539.0705679862307
4166,987.4484536082474,539.0713671539123
1505,987.450643776824,539.0721649484536
2377,987.4528301886792,539.0729613733905
6364,987.4550128534704,539.073756432247
1922,987.4571917808219,539.0745501285347
7995,987.459366980325,539.0753424657535
2898,987.4615384615385,539.0761334473909
4419,987.463706233988,539.0769230769231
5952,987.4658703071672,539.0777113578139
1150,987.468030690537,539.0784982935154
5390,987.4701873935263,539.079283887468
35,987.4723404255318,539.0800681431006
4421,987.4744897959183,539.0808510638298
2665,987.4766355140187,539.0816326530612
1580,987.4787775891341,539.0824129141886
7266,987.4809160305343,539.0831918505942
4612,987.4830508474575,539.0839694656488
1218,987.4851820491108,539.0847457627119
2973,987.4873096446701,539.0855207451312
7055,987.4894336432798,539.0862944162436
5022,987.491554054054,539.0870667793745
4125,987.493670886076,539.0878378378378
5335,987.4957841483979,539.0886075949367
7327,987.497893850042,539.089376053963
7677,987.5,539.0901432181971
2563,987.5021026072329,539.0909090909091
7105,987.5042016806722,539.0916736753575
7067,987.5062972292192,539.09243697479
2451,987.5083892617449,539.0931989924434
669,987.5104777870913,539.0939597315436
4983,987.5125628140704,539.094719195306
3671,987.5146443514644,539.0954773869347
5782,987.5167224080267,539.0962343096235
5765,987.5187969924812,539.0969899665552
5783,987.5208681135225,539.0977443609023
3951,987.5229357798164,539.0984974958263
2231,987.525,539.0992493744787
1861,987.527060782681,539.1
7163,987.5291181364391,539.1007493755204
2869,987.5311720698254,539.1014975041597
786,987.5332225913621,539.1022443890274
6319,987.5352697095435,539.1029900332226
192,987.5373134328358,539.103734439834
6972,987.5393537696768,539.1044776119403
3538,987.5413907284767,539.1052195526098
1395,987.5434243176179,539.1059602649007
1441,987.5454545454545,539.106699751861
3729,987.5474814203137,539.1074380165289
2799,987.549504950495,539.1081750619323
6984,987.5515251442704,539.1089108910891
6190,987.5535420098846,539.1096455070074
1104,987.5555555555555,539.1103789126853
7126,987.5575657894736,539.1111111111111
3122,987.5595727198028,539.1118421052631
3391,987.5615763546798,539.1125718981101
2962,987.5635767022148,539.1133004926108
4674,987.5655737704917,539.1140278917145
6135,987.5675675675676,539.1147540983607
4863,987.5695581014729,539.1154791154792
1058,987.5715453802126,539.1162029459902
645,987.5735294117648,539.1169255928046
3751,987.5755102040816,539.1176470588235
4603,987.5774877650897,539.1183673469387
3785,987.5794621026895,539.1190864600326
5189,987.5814332247556,539.119804400978
3413,987.5834011391374,539.1205211726384
1791,987.5853658536586,539.1212367778681
657,987.5873273761168,539.1219512195122
5628,987.5892857142857,539.1226645004061
2834,987.5912408759124,539.1233766233767
4213,987.5931928687195,539.1240875912408
2367,987.5951417004048,539.1247974068071
4436,987.5970873786408,539.1255060728745
149,987.599029911075,539.1262135922331
212,987.6009693053311,539.1269199676638
4816,987.6029055690072,539.1276252019386
2369,987.6048387096773,539.1283292978209
2138,987.6067687348911,539.1290322580645
7589,987.6086956521739,539.129734085415
6482,987.6106194690265,539.1304347826087
1755,987.612540192926,539.1311343523732
1192,987.6144578313254,539.1318327974277
6162,987.6163723916532,539.1325301204819
5552,987.618283881315,539.1332263242375
4740,987.6201923076923,539.1339214113873
4022,987.6220976781424,539.1346153846154
4853,987.6239999999999,539.1353082465973
7801,987.6258992805756,539.136
5869,987.6277955271564,539.136690647482
8009,987.6296887470071,539.1373801916933
4263,987.6315789473684,539.1380686352753
3742,987.633466135458,539.1387559808612
519,987.6353503184713,539.1394422310757
2701,987.63723150358,539.140127388535
1878,987.6391096979331,539.1408114558473
2498,987.6409849086576,539.1414944356121
7574,987.6428571428571,539.142176330421
7580,987.6447264076129,539.1428571428571
799,987.6465927099841,539.1435368754957
4409,987.6484560570071,539.1442155309034
5431,987.650316455696,539.1448931116389
5960,987.6521739130434,539.1455696202531
7766,987.654028436019,539.1462450592885
4514,987.6558800315705,539.1469194312796
6777,987.6577287066245,539.1475927387529
4568,987.6595744680851,539.1482649842271
1893,987.6614173228345,539.1489361702128
4399,987.663257277734,539.1496062992126
7963,987.6650943396227,539.1502753737215
7967,987.666928515318,539.1509433962265
1169,987.6687598116168,539.1516103692067
4323,987.6705882352941,539.1522762951334
4709,987.6724137931033,539.1529411764706
3787,987.6742364917775,539.153605015674
832,987.6760563380282,539.1542678151918
4123,987.6778733385456,539.1549295774648
3956,987.6796874999999,539.1555903049257
4865,987.6814988290398,539.15625
1000,987.6833073322931,539.1569086651053
2191,987.6851130163678,539.1575663026521
44,987.6869158878504,539.1582229150429
1172,987.6887159533072,539.1588785046729
3230,987.6905132192845,539.15953307393
2042,987.6923076923077,539.1601866251945
2686,987.6940993788819,539.1608391608391
7763,987.6958882854925,539.1614906832298
3315,987.6976744186046,539.1621411947245
2175,987.699457784663,539.1627906976744
1347,987.7012383900928,539.163439194423
5888,987.7030162412993,539.1640866873065
4567,987.7047913446676,539.1647331786543
3556,987.7065637065637,539.1653786707883
1792,987.7083333333334,539.1660231660231
7649,987.7101002313028,539.1666666666666
794,987.7118644067796,539.1673091750192
2776,987.7136258660508,539.1679506933745
749,987.7153846153844,539.1685912240184
7031,987.7171406610299,539.1692307692308
2488,987.7188940092166,539.1698693312836
6620,987.7206446661548,539.1705069124424
4891,987.7223926380367,539.1711435149655
7002,987.7241379310345,539.1717791411043
626,987.7258805513015,539.1724137931035
4328,987.7276205049732,539.1730474732007
4469,987.7293577981651,539.1736801836266
2735,987.7310924369747,539.1743119266055
4808,987.7328244274809,539.1749427043545
1704,987.7345537757437,539.175572519084
6154,987.7362804878047,539.1762013729978
6990,987.7380045696876,539.1768292682926
5436,987.7397260273973,539.1774562071591
7770,987.74144486692,539.1780821917808
5463,987.7431610942249,539.1787072243346
99,987.744874715262,539.1793313069909
3393,987.7465857359634,539.1799544419134
7538,987.7482941622441,539.1805766312594
7270,987.75,539.1811978771797
417,987.7517032551096,539.1818181818181
1369,987.7534039334341,539.1824375473126
6095,987.7551020408164,539.1830559757942
1360,987.7567975830814,539.1836734693877
7878,987.7584905660377,539.1842900302115
540,987.7601809954751,539.1849056603774
444,987.7618688771664,539.1855203619909
1228,987.7635542168674,539.1861341371515
6110,987.765237020316,539.1867469879518
3287,987.766917293233,539.1873589164785
6624,987.7685950413222,539.187969924812
6452,987.7702702702703,539.1885800150263
4300,987.77194298574625,539.1891891891892
7229,987.7736131934032,539.1897974493623
2905,987.7752808988764,539.1904047976012
2406,987.7769461077843,539.1910112359551
3577,987.7786088257292,539.1916167664671
3451,987.780269058296,539.1922213911743
7758,987.7819268110529,539.1928251121076
3602,987.7835820895522,539.193427931292
6349,987.7852348993289,539.1940298507462
7358,987.7868852459015,539.1946308724832
6161,987.7885331347728,539.1952309985097
1518,987.7901785714286,539.1958302308265
5065,987.7918215613381,539.1964285714286
7697,987.7934621099554,539.1970260223048
6507,987.7951002227171,539.1976225854384
6564,987.7967359050443,539.1982182628062
6673,987.7983691623424,539.1988130563798
5085,987.8,539.1994069681245
6748,987.80162842339,539.2
2774,987.8032544378698,539.20059215396
2371,987.8048780487804,539.2011834319527
5727,987.8064992614475,539.2017738359202
3685,987.8081180811807,539.2023633677991
846,987.8097345132743,539.2029520295202
5329,987.8113485630065,539.2035398230089
7013,987.8129602356406,539.2041267501843
1996,987.8145695364238,539.2047128129602
154,987.8161764705881,539.205298013245
4261,987.8177810433505,539.2058823529412
5725,987.8193832599119,539.2064658339456
5800,987.8209831254584,539.2070484581498
265,987.8225806451612,539.2076302274395
2340,987.8241758241758,539.208211143695
6073,987.8257686676426,539.2087912087912
1661,987.8273591806876,539.2093704245974
5711,987.828947368421,539.2099487929773
2569,987.8305332359386,539.2105263157895
1935,987.8321167883211,539.2111029948868
5292,987.8336980306345,539.2116788321168
4835,987.8352769679299,539.2122538293216
4382,987.836853605244,539.2128279883382
2034,987.8384279475982,539.2134013109978
5419,987.8399999999999,539.2139737991266
4361,987.8415697674418,539.2145454545455
1302,987.843137254902,539.2151162790698
4114,987.8447024673438,539.2156862745098
454,987.8462654097171,539.2162554426706
571,987.8478260869565,539.2168237853517
1438,987.8493845039825,539.2173913043479
5794,987.8509406657018,539.2179580014482
3188,987.8524945770065,539.218523878437
5433,987.8540462427744,539.2190889370933
177,987.8555956678699,539.2196531791908
7107,987.8571428571429,539.2202166064982
7018,987.8586878154289,539.2207792207793
3056,987.8602305475504,539.2213410237923
3946,987.8617710583153,539.2219020172911
756,987.8633093525178,539.2224622030237
793,987.8648454349388,539.2230215827338
5245,987.8663793103449,539.2235801581596
378,987.8679109834887,539.2241379310345
5600,987.8694404591104,539.2246949030869
2031,987.8709677419355,539.2252510760402
7226,987.8724928366761,539.2258064516129
401,987.8740157480314,539.2263610315186
2637,987.8755364806867,539.226914817466
2432,987.8770550393136,539.2274678111588
6713,987.8785714285714,539.2280200142959
7730,987.880085653105,539.2285714285714
5435,987.8815977175462,539.2291220556746
3410,987.8831076265145,539.2296718972896
2848,987.8846153846154,539.2302209550962
6782,987.88612099644115,539.2307692307693
1315,987.8876244665718,539.2313167259787
905,987.8891257995735,539.2318634423898
2062,987.8906249999999,539.2324093816632
4714,987.8921220723917,539.2329545454545
5114,987.8936170212766,539.2334989354152
7117,987.8951098511693,539.2340425531914
7365,987.8966005665721,539.2345854004252
3772,987.8980891719746,539.2351274787535
6869,987.8995756718527,539.2356687898089
2167,987.9010600706713,539.2362093352192
2531,987.9025423728814,539.2367491166078
3272,987.9040225829216,539.2372881355932
7920,987.9055007052185,539.2378263937896
6794,987.9069767441861,539.2383638928068
1320,987.9084507042252,539.2389006342495
3868,987.9099225897255,539.2394366197183
1776,987.9113924050633,539.2399718508093
6681,987.9128601546029,539.2405063291139
1388,987.9143258426966,539.2410400562193
7618,987.9157894736842,539.2415730337078
6690,987.9172510518932,539.2421052631579
17,987.9187105816397,539.242636746143
813,987.9201680672269,539.2431674842327
3225,987.921623512946,539.2436974789916
4953,987.9230769230769,539.2442267319805
3070,987.9245283018868,539.2447552447552
5168,987.9259776536312,539.2452830188679
3659,987.927424982554,539.245810055866
636,987.928870292887,539.2463363572924
3307,987.93031358885,539.2468619246862
969,987.9317548746518,539.2473867595819
2007,987.9331941544885,539.2479108635098
892,987.9346314325451,539.2484342379959
2164,987.9360667129951,539.2489568845618
2740,987.9375,539.2494788047255
3376,987.9389312977098,539.25
2847,987.9403606102635,539.2505204718946
6949,987.941787941788,539.251040221914
6378,987.9432132963988,539.2515592515592
5016,987.9446366782006,539.2520775623269
432,987.9460580912863,539.2525951557093
2649,987.9474775397373,539.2531120331951
1410,987.9488950276243,539.2536281962681
1735,987.9503105590062,539.2541436464088
7153,987.9517241379309,539.2546583850932
2193,987.9531357684355,539.255172413793
5652,987.9545454545455,539.2556857339765
1992,987.9559532002752,539.2561983471074
1874,987.9573590096286,539.2567102546456
6712,987.9587628865979,539.2572214580467
2109,987.9601648351647,539.2577319587629
4085,987.9615648592999,539.2582417582418
4031,987.9629629629629,539.2587508579272
1531,987.9643591501027,539.2592592592592
1568,987.9657534246575,539.2597669636738
2679,987.9671457905545,539.2602739726027
6943,987.9685362517099,539.2607802874743
2882,987.9699248120301,539.2612859097127
6289,987.9713114754098,539.2617908407382
7461,987.9726962457337,539.2622950819672
2082,987.9740791268758,539.2627986348123
5283,987.9754601226994,539.2633015006821
7916,987.9768392370571,539.2638036809816
512,987.9782164737917,539.2643051771117
573,987.9795918367347,539.2648059904697
2948,987.9809653297076,539.265306122449
6780,987.9823369565216,539.2658055744391
6274,987.9837067209776,539.2663043478261
269,987.9850746268655,539.2668024439919
489,987.986440677966,539.2672998643147
5280,987.9878048780488,539.2677966101695
4016,987.9891672308732,539.2682926829268
1554,987.99052774018935,539.268788083954
1027,987.9918864097363,539.2692828146144
1676,987.9932432432431,539.2697768762678
6760,987.9945982444294,539.2702702702703
3438,987.995951417004,539.2707629979743
7780,987.9973027646661,539.2712550607288
3701,987.998652291105,539.2717464598786
2623,988,539.2722371967654
4654,988.0013458950201,539.2727272727273
4910,988.002689979825,539.2732166890983
7944,988.0040322580645,539.2737054472092
6967,988.005372733378,539.2741935483871
239,988.006711409396,539.2746809939557
7630,988.0080482897384,539.2751677852349
1054,988.009383378016,539.2756539235412
2512,988.0107166778298,539.2761394101876
3396,988.0120481927711,539.2766242464836
7560,988.0133779264213,539.277108433735
2609,988.0147058823529,539.2775919732442
4592,988.0160320641282,539.2780748663101
7214,988.0173564753003,539.2785571142284
5773,988.0186791194129,539.2790387182911
2502,988.02,539.2795196797865
3455,988.0213191205861,539.28
6068,988.022636484687,539.2804796802131
5696,988.0239520958083,539.2809587217045
2354,988.0252659574467,539.2814371257485
3978,988.0265780730897,539.281914893617
4244,988.0278884462151,539.2823920265781
1804,988.0291970802919,539.2828685258964
1672,988.0305039787797,539.2833443928334
3445,988.0318091451293,539.2838196286472
4694,988.0331125827813,539.2842942345925
4792,988.0344142951687,539.2847682119206
2986,988.0357142857143,539.2852415618795
7632,988.037012557832,539.2857142857143
1799,988.0383091149273,539.2861863846663
4756,988.039603960396,539.2866578599736
3666,988.0408970976252,539.2871287128713
2545,988.0421885299934,539.2875989445911
404,988.0434782608696,539.2880685563613
6126,988.0447662936141,539.2885375494071
895,988.0460526315788,539.2890059249506
7904,988.0473372781065,539.2894736842105
408,988.0486202365307,539.2899408284023
400,988.0499015101773,539.2904073587385
4832,988.0511811023622,539.2908732764281
3120,988.0524590163933,539.2913385826772
101,988.05373525557,539.2918032786886
4651,988.0550098231827,539.2922673656618
811,988.056282722513,539.2927308447937
6813,988.0575539568345,539.2931937172775
2640,988.0588235294117,539.2936559843034
6297,988.0600914435008,539.2941176470588
3629,988.0613577023498,539.2945787067276
5223,988.0626223091976,539.2950391644908
7353,988.0638852672749,539.2954990215264
399,988.0651465798045,539.2959582790091
3534,988.06640625,539.2964169381107
7376,988.0676642810669,539.296875
1423,988.0689206762028,539.2973324658426
5441,988.0701754385965,539.2977893368011
552,988.0714285714284,539.2982456140351
